sample_id	subject_id	study_condition	time_months	time_years	taxon	relative_abundance	rel_abund_log10	taxon_short
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000121017668579613	-3.88267013297627	s__Bacteroides_vulgatus
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.133530895510745	-0.874385715761134	s__Bacteroides_dorei
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0301835067919916	-1.52008644338746	s__Bacteroides_uniformis
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0348631900257438	-1.45750832371062	s__Faecalibacterium_prausnitzii
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.00481600313645792	-2.31641240017569	s__Bacteroides_fragilis
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.102601179772247	-0.98880531905962	s__Bifidobacterium_bifidum
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0326173621348717	-1.48641803674165	s__Bifidobacterium_longum
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.00630362032856797	-2.19972153808612	s__Blautia_wexlerae
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.0790332388528725	-1.10213527253086	s__Bacteroides_ovatus
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0227647236496528	-1.64254688408752	s__Parabacteroides_distasonis
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.00521056074186831	-2.28228284680233	s__Roseburia_intestinalis
PRJNA231909.3101338	E003251	T1D	5.42094455852156	0.451745379876797	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	-5	s__Prevotella_copri
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.000463580199374492	-3.32460646397552	s__Bacteroides_vulgatus
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.163551294373927	-0.786319461230751	s__Bacteroides_dorei
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0695262280374505	-1.15778887112976	s__Bacteroides_uniformis
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0662184557928522	-1.17895537100568	s__Faecalibacterium_prausnitzii
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.00105068176794585	-2.97441489617007	s__Bacteroides_fragilis
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0312629084831676	-1.50483172606597	s__Bifidobacterium_bifidum
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0138059884359994	-1.8596180389455	s__Bifidobacterium_longum
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.00437435676372012	-2.35809411369091	s__Blautia_wexlerae
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.0193801527664286	-1.71241876929388	s__Bacteroides_ovatus
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0319365250188283	-1.49557637529038	s__Parabacteroides_distasonis
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.0218445791121864	-1.66045755298193	s__Roseburia_intestinalis
PRJNA231909.3107526	E003251	T1D	8.54209445585216	0.711841204654346	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	-5	s__Prevotella_copri
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	3.79069673005899e-05	-4.31960132082014	s__Bacteroides_vulgatus
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.187857628232069	-0.726148047421381	s__Bacteroides_dorei
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.0689053648060514	-1.1616839405515	s__Bacteroides_uniformis
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0308351675037872	-1.51081286699001	s__Faecalibacterium_prausnitzii
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.00584277390184316	-2.2326382527658	s__Bacteroides_fragilis
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0456623927477871	-1.34034623538359	s__Bifidobacterium_bifidum
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0197742345043019	-1.7036807488849	s__Bifidobacterium_longum
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.00851876574914469	-2.06911381374688	s__Blautia_wexlerae
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.0208946404349119	-1.67975729802395	s__Bacteroides_ovatus
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0116665443108443	-1.93268566825012	s__Parabacteroides_distasonis
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.00298954947919428	-2.52294396974459	s__Roseburia_intestinalis
PRJNA231909.3107527	E003251	T1D	9.85626283367557	0.82135523613963	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0	-5	s__Prevotella_copri
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.348917965108203	-0.457264222281678	s__Bacteroides_vulgatus
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	1.83999981600002e-05	-4.54668168809035	s__Bacteroides_dorei
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	2.29999977000002e-06	-4.91009489668155	s__Bacteroides_uniformis
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0	-5	s__Faecalibacterium_prausnitzii
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.0911184908881509	-1.04034582169814	s__Bacteroides_fragilis
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.146411085358891	-0.834396378225449	s__Bifidobacterium_bifidum
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0767174923282508	-1.11504899554096	s__Bifidobacterium_longum
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0	-5	s__Blautia_wexlerae
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	3.27999967200003e-05	-4.36855626426921	s__Bacteroides_ovatus
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0347333965266603	-1.45912772703224	s__Parabacteroides_distasonis
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	-5	s__Roseburia_intestinalis
PRJNA231909.3101436	E003989	control	0	0	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	9.19999908000009e-06	-4.71669879210639	s__Prevotella_copri
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.292997029299703	-0.533121960705775	s__Bacteroides_vulgatus
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	6.71000067100007e-05	-4.11294558415247	s__Bacteroides_dorei
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	4.90000049000005e-05	-4.22914795228933	s__Bacteroides_uniformis
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0782797078279708	-1.10629532769064	s__Faecalibacterium_prausnitzii
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.0638407063840706	-1.19483429374893	s__Bacteroides_fragilis
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0199054019905402	-1.70081092297238	s__Bifidobacterium_bifidum
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0391589039158904	-1.40705858137378	s__Bifidobacterium_longum
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0320672032067203	-1.49380350462847	s__Blautia_wexlerae
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0	-5	s__Bacteroides_ovatus
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0933377093337709	-1.02989633476803	s__Parabacteroides_distasonis
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.155345415534542	-0.808673603073478	s__Roseburia_intestinalis
PRJNA231909.3101439	E003989	control	3.1211498973306	0.26009582477755	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	2.68000026800003e-05	-4.43415214969851	s__Prevotella_copri
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.434420013115997	-0.362080178630077	s__Bacteroides_vulgatus
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.000114199977160005	-3.90587848402486	s__Bacteroides_dorei
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	1.88999962200008e-05	-4.53910221404736	s__Bacteroides_uniformis
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0774518845096231	-1.11091194161052	s__Faecalibacterium_prausnitzii
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.0610983877803224	-1.21389917409961	s__Bacteroides_fragilis
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0227863954427209	-1.64213381804748	s__Bifidobacterium_bifidum
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0190131961973608	-1.720716512937	s__Bifidobacterium_longum
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0762627847474431	-1.11763039707045	s__Blautia_wexlerae
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	9.9999980000004e-06	-4.69897004776546	s__Bacteroides_ovatus
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0858637828272434	-1.06613940556742	s__Parabacteroides_distasonis
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.0899863820027236	-1.04577494953663	s__Roseburia_intestinalis
PRJNA231909.3107649	E003989	control	8.37782340862423	0.698151950718686	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	8.43999831200034e-05	-4.02502808335966	s__Prevotella_copri
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.305956961191392	-0.514325466809041	s__Bacteroides_vulgatus
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	8.35000167000033e-05	-4.0291883115583	s__Bacteroides_dorei
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	8.45000169000034e-05	-4.02456811382325	s__Bacteroides_uniformis
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.109571821914364	-0.960261483233512	s__Faecalibacterium_prausnitzii
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.0278201055640211	-1.55548514631472	s__Bacteroides_fragilis
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.00888330177666036	-2.05093697050738	s__Bifidobacterium_bifidum
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.0636821127364226	-1.19591434485666	s__Bifidobacterium_longum
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0536005107201021	-1.27075005545207	s__Blautia_wexlerae
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	8.90000178000036e-06	-4.72353815492494	s__Bacteroides_ovatus
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.0717172143434429	-1.14431603545152	s__Parabacteroides_distasonis
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.0662772132554427	-1.178570238536	s__Roseburia_intestinalis
PRJNA231909.3107651	E003989	control	10.3490759753593	0.862422997946612	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	2.27000045400009e-05	-4.48545218704316	s__Prevotella_copri
PRJNA231909.3113065	E003989	control	14.6201232032854	1.21834360027379	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.079537	-1.09937619449651	s__Bacteroides_vulgatus
PRJNA231909.3113065	E003989	control	14.6201232032854	1.21834360027379	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	8.4e-05	-4.0268721464003	s__Bacteroides_dorei
PRJNA231909.3113065	E003989	control	14.6201232032854	1.21834360027379	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.000147	-3.80410034759077	s__Bacteroides_uniformis
PRJNA231909.3113065	E003989	control	14.6201232032854	1.21834360027379	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.0898267	-1.04654620953058	s__Faecalibacterium_prausnitzii
PRJNA231909.3113065	E003989	control	14.6201232032854	1.21834360027379	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.0774973	-1.1106573916819	s__Bacteroides_fragilis
PRJNA231909.3113065	E003989	control	14.6201232032854	1.21834360027379	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.0002741	-3.54652876627706	s__Bifidobacterium_bifidum
PRJNA231909.3113065	E003989	control	14.6201232032854	1.21834360027379	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.022559	-1.64648768346115	s__Bifidobacterium_longum
PRJNA231909.3113065	E003989	control	14.6201232032854	1.21834360027379	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0445298	-1.35125173743874	s__Blautia_wexlerae
